id,price
68139,76.34229
27522,4.3962517
58679,35.447437
41572,7.1178255
31883,18.50665
60418,6.5713816
56207,14.862853
29870,11.514426
55268,8.865429
35391,8.877174
64752,34.0216
67551,8.670795
15899,6.4366827
40732,6.419842
42089,7.8727627
66493,15.644049
15467,7.5481386
37011,14.123239
55061,34.76832
45179,5.988622
23088,6.526579
26320,16.552776
54509,7.5967298
14993,7.0864644
16799,6.666792
13248,13.665405
37128,22.497206
58186,20.457878
1208,11.995072
14104,7.2280517
44625,17.553917
31506,6.7927485
1913,8.2618885
36226,5.685755
67649,15.5287895
49684,20.21652
37335,19.70999
4073,7.5621753
46263,7.0483217
803,11.108108
48590,16.340536
8261,31.007475
67358,39.43788
1428,17.1744
43981,6.594843
21308,8.505772
19879,6.471688
54890,8.639769
59590,8.696246
4967,7.4831996
14165,7.0767617
65068,43.82374
10393,7.3158875
34079,3.6611483
14106,20.235067
37803,11.395692
28480,14.909798
61872,16.412176
1357,7.147095
50974,8.782585
1277,8.741432
7935,13.256619
11332,3.4402146
4913,8.4574795
57256,29.998241
16293,14.274265
16226,15.688574
45849,9.622728
66829,189.61682
14489,16.567358
23387,8.776403
35410,74.95836
53705,27.726055
14861,10.041423
17619,18.098934
59814,11.055971
10757,5.0243554
32863,17.524893
32857,11.710418
42361,6.879869
39171,6.1147676
15959,6.6202364
18470,11.397047
67279,13.980549
36146,13.560726
6857,8.68375
23965,9.092091
27810,4.595383
8797,7.9307747
21634,8.435424
19429,9.459682
10028,12.917431
26715,13.779629
33320,12.71608
2368,7.643225
59993,10.037738
36977,27.700077
66927,34.172604
25826,16.850391
1194,8.602845
4562,10.651156
11953,17.31255
29185,13.886343
8916,28.660517
44337,7.372432
50239,71.90415
22449,17.985683
36225,10.464079
28253,6.2779794
31,1.7643299
33693,8.99874
26567,8.449457
56077,8.272755
36336,9.767939
51390,9.024046
66483,10.460095
44040,9.044609
44563,30.661755
32703,12.200067
56031,14.556648
52233,10.890375
4565,10.423528
46826,19.229517
27245,6.807843
28658,6.1435704
43770,9.029565
47427,11.83946
24772,16.216366
44800,14.65375
1833,4.7882953
42250,20.95609
47596,9.296597
7817,10.834854
47251,17.604223
43722,7.783418
41897,18.581675
65680,8.347685
37382,65.7025
54812,10.3402405
7652,8.28059
66320,7.645609
30232,4.8772616
64016,28.546165
313,22.36986
48075,9.290928
23399,10.756268
19966,10.624166
54447,28.12773
18367,5.1401815
65067,6.070193
35748,24.275858
40628,91.74788
32874,11.712661
14804,10.772297
57861,18.126202
28874,5.688978
22155,13.924028
26724,10.789921
42472,11.053428
18360,5.283888
44321,6.945215
24433,9.869347
27200,6.898855
40832,10.126059
48212,8.639769
20002,11.1699
4580,8.214685
54227,9.1208935
28072,9.359273
36940,36.84875
56068,8.312775
2733,11.124793
61288,5.5984297
13933,7.9047003
18966,16.005695
62076,11.870108
34232,11.390853
21167,4.637748
3787,7.2191935
51851,11.063933
30046,14.600312
33676,9.278663
68253,19.757008
30503,5.6459904
15961,15.56533
32851,6.5656776
68342,15.03269
37913,13.9917755
50468,4.6826186
27053,6.576275
60980,10.970246
37533,17.321095
53367,10.598982
57103,13.058156
62490,14.96474
20608,14.104779
18395,8.137749
2467,4.9093275
37291,8.155973
60366,7.4822974
46193,8.430418
21182,6.5380225
18013,9.969544
49503,7.2428823
35773,16.290525
25226,11.395753
48411,6.626097
15891,4.626733
23014,8.901525
37365,77.9037
64232,80.122375
59533,6.466406
10066,19.99666
36875,8.407246
38358,9.899336
11136,7.1506934
34275,10.542451
35,14.855528
51974,7.7027736
49445,11.214182
38202,11.541416
939,16.513504
66845,302.78372
38064,13.5380535
34111,9.899472
17449,12.285906
18524,7.0865784
6182,19.185179
52522,17.379326
1774,32.19499
27944,5.9584875
11519,7.7164154
14844,16.217762
39482,9.659631
11377,3.39619
61415,8.303871
52910,14.218989
3943,36.26301
51853,8.864987
36406,7.206376
3091,16.691786
55858,8.5068655
59394,16.517876
3715,8.666773
7476,7.97929
6186,9.595267
4718,14.066218
64846,9.96627
25271,13.819202
1227,19.301542
54605,14.102379
66551,31.95756
35965,17.227186
24202,12.060705
19033,7.980153
18404,5.151245
64133,56.56582
23720,7.9741716
35547,13.436156
59576,17.155306
20918,5.6533537
49886,8.709602
53974,17.604223
10330,15.827545
5234,15.3692465
34050,3.8546183
21320,4.732089
4279,13.78556
40988,9.113704
21560,15.226089
55762,11.550266
58703,11.565361
2552,8.388119
37415,21.570143
43133,9.172437
24027,6.351854
12920,10.101422
27233,7.183889
46099,0.66028225
47577,9.290928
34553,16.47773
48422,175.67105
3984,22.54359
51581,6.6590676
20131,9.969544
34668,6.3618875
31004,5.6631074
64524,7.4855866
56065,11.2200575
59089,85.204575
60258,17.41149
37934,13.859898
51322,4.8785253
43776,12.859565
27216,7.3734937
23820,6.9404883
23981,11.113037
50847,13.345352
18431,12.587964
15610,7.374435
18626,8.564333
25019,10.668945
25655,8.121623
18180,10.3709345
9513,5.4985547
47465,8.850445
39734,10.617155
47403,13.690728
6154,8.533717
32847,7.3604035
43400,9.2419615
66223,5.5405107
8470,27.162731
38297,64.11926
23436,9.520885
42975,10.662471
58548,16.616028
57250,37.821846
25883,8.850952
30954,5.2885604
60578,6.1795726
30093,10.406027
1628,28.660517
28869,10.049502
25045,11.992375
40617,7.710804
23359,6.178687
30207,14.19284
41140,22.082277
22342,8.3253
39693,13.787149
30671,11.566941
60220,10.312365
2532,17.365255
4941,8.134897
56748,18.617212
33047,14.432292
16447,6.666792
45059,-0.5558579
24141,8.466442
35289,14.65375
31828,8.782631
24177,4.349226
66085,16.753849
522,40.883385
11105,7.1506934
9957,15.560453
67294,12.457038
51139,19.24942
9496,5.4985547
46423,16.116325
61061,4.959058
28614,8.973422
56498,12.58124
21385,14.747627
93,122.36596
65231,6.1986957
60966,7.9428153
38666,22.719353
64683,26.30463
33125,19.710005
32367,11.525733
58198,16.22334
47889,9.292532
39799,8.85868
54188,9.290928
50878,10.143641
3166,23.871777
37709,17.344011
7538,25.720322
16443,11.328769
18954,9.730051
25966,10.017856
1408,22.783907
59172,12.503581
47996,78.63575
11070,18.06565
67199,9.233236
14594,7.2280517
47634,12.99864
8019,15.34446
41686,11.149747
9149,13.692787
31474,6.272039
67999,10.077855
67646,14.489525
52870,9.095332
54064,8.8770685
36261,12.344215
45547,6.3618875
54095,9.149414
49481,7.1183124
4792,11.312324
26605,8.221918
21871,11.8210745
35012,6.7998385
12283,17.80093
45477,9.093486
33660,6.6601796
27802,5.9545107
42256,19.260565
37262,7.612386
25375,10.095594
61272,7.9731402
27932,9.906827
8711,4.8509502
38453,4.140932
46724,8.396954
63227,12.649759
62189,59.387306
63247,12.185353
33804,16.631433
3167,23.871777
61023,9.043078
64693,20.861273
55184,8.639769
6797,8.158068
66526,157.16968
11430,15.485538
26442,22.46792
30407,14.863624
28213,5.230605
4029,7.374708
17032,11.43921
55785,6.164419
67189,12.33752
32280,7.3752856
1008,6.4336443
49009,28.949583
24532,9.515621
7981,2.0054252
12253,10.179186
42991,10.025836
39697,10.065089
55623,23.125616
24393,9.537326
65267,9.088191
38890,8.755605
41300,15.13157
11096,14.2803955
21159,11.888294
59954,11.313225
19278,9.730051
60693,10.970246
32991,27.874773
60092,8.632606
38431,12.219346
24048,6.8206544
2048,13.173413
48028,228.18265
12771,10.686877
49092,18.45443
47062,8.60891
24605,6.765291
7214,7.799677
23856,8.387842
55437,29.360186
27354,4.1199307
67149,9.432036
38167,27.85304
16912,7.8282766
21816,11.67102
61195,8.969158
53231,5.620192
28835,7.9049835
32496,4.732089
37485,11.219564
15146,10.624116
18391,7.8027415
57252,12.266956
44672,9.111973
29092,9.155599
9789,6.2011447
13838,17.11124
9085,11.615573
7143,8.626591
16051,11.2831
23549,15.660684
19028,10.06749
14592,13.148769
58058,17.685175
18521,15.551808
60026,6.0516176
41554,6.7213473
67546,7.4486117
4583,8.45985
53760,8.54819
9585,5.048441
64177,45.537914
16237,15.990843
27778,10.260127
63075,92.39244
10132,16.742218
12014,11.968602
63082,83.914795
20910,10.989954
56752,13.77638
50143,7.6615386
40937,4.494116
37491,6.806038
61310,9.897853
46859,16.659521
47232,25.988163
63907,62.407043
13302,19.886086
26309,6.010748
9185,1.9879266
18177,8.790687
7292,7.0895467
30008,14.1542
59721,13.94927
16911,4.2488995
3211,11.063441
30125,13.392631
21764,8.729478
43350,7.1556854
54035,17.80335
11171,7.454308
25673,9.099514
67641,9.751105
25698,9.4349785
48138,4.3682737
23327,10.017856
32906,22.597
20314,17.347214
42141,7.1178255
52631,11.115261
15401,9.879156
49607,8.304934
51442,19.822786
41159,21.186043
15282,13.383696
1607,15.54661
20444,8.179414
14808,10.889825
35348,8.750682
43439,5.8656235
58274,17.340384
42755,4.1635056
53602,22.515585
910,130.91457
26812,16.884533
24849,16.552776
8239,15.340034
30831,4.349226
61007,12.253864
36987,8.544854
28207,16.52697
59058,21.193182
17816,7.9049835
62632,25.00096
40154,7.5967298
65311,11.199856
58346,14.8791
25401,17.715239
10636,4.811734
4245,11.581351
31091,6.546646
26125,11.669121
59934,9.7220955
19974,18.089563
48259,16.937494
19857,9.568391
34940,12.2123375
21001,9.005019
15048,9.934256
20250,9.285038
41275,10.018117
48572,57.00098
42495,18.114933
8324,5.47326
35374,17.461704
2665,6.283711
41571,14.287438
61219,8.222209
45878,7.240163
15973,4.676279
29617,7.9741716
25528,13.331226
39807,6.839479
59025,10.843543
46415,12.547804
19803,5.3033524
67373,19.881577
31835,10.573507
36496,14.518675
34887,52.93273
52002,7.6849146
58122,6.5795574
9090,33.620693
47340,8.777816
63153,13.088772
14206,19.35415
41340,11.881462
62278,5.1379085
67416,17.353231
36019,6.1590714
48714,7.666942
38986,9.088191
2178,5.655683
30829,12.273722
5009,8.012961
606,6.5285554
7175,8.899049
28096,10.120843
46840,31.904915
65097,9.978536
66516,4.504215
41590,12.37368
60683,5.3218017
1038,6.4850755
14650,19.04425
41750,55.631844
48213,8.639769
1761,10.669932
56851,11.305087
7896,11.690403
56364,14.858655
13086,8.278269
15660,17.050514
797,10.321028
50393,8.523774
30276,11.566941
64353,4.2167425
65048,19.463425
15357,9.639237
13627,10.686008
6044,10.7254305
32140,8.777913
55448,18.49633
10749,4.811734
68144,15.335903
60250,12.220318
42628,20.52012
26462,11.473559
20219,9.885623
11972,17.181389
40183,11.728359
31016,5.6914697
46932,16.938314
3271,16.63275
45766,13.886125
25383,5.0370207
16712,4.1335526
32348,15.689194
33139,7.9965453
35269,10.546293
66236,5.347088
61230,20.387892
4397,7.999347
18922,18.761234
38062,13.961542
10114,15.560453
67572,10.806485
29123,5.0243554
52951,14.742526
17478,11.99626
45502,10.0602045
59996,8.430418
67372,9.121813
60660,10.435025
10919,12.854227
48447,9.784157
23836,9.559646
45083,6.5871887
56517,16.200253
48432,44.391335
36342,7.211116
62434,11.875601
64062,256.09186
37768,11.413399
18916,15.162144
9028,23.50791
60650,12.527914
16019,4.4718924
3184,32.270355
24037,16.561241
36643,5.5735364
30424,10.843249
19696,8.412227
40878,56.71447
45220,10.89709
36552,23.692347
4110,5.3415613
9615,5.9115176
48873,31.659536
15488,5.2653637
34208,5.261075
40545,4.968796
3261,20.738611
29356,12.420043
47824,7.0674458
28708,8.973422
52212,13.826646
36436,7.772851
6014,26.533064
47113,23.875196
29340,19.186705
756,93.319176
11815,17.510572
41864,7.1178255
8716,14.945957
62738,19.256798
13607,14.8678
17626,5.972476
16993,6.7342343
38595,7.418207
35588,13.36501
50216,4.6394463
4076,7.7685127
43116,8.393219
66974,9.924737
32518,7.53545
45754,10.0602045
3736,7.719032
22399,4.899602
30297,5.6751404
19073,11.969267
53636,8.368723
6622,24.583427
7434,4.6999726
15033,12.497365
49739,12.27993
22411,14.384118
50619,4.590032
29660,12.280706
62563,8.499707
68156,6.265368
2401,5.895749
22540,12.275444
5265,13.569174
4569,11.281688
60544,10.442253
49600,19.340427
14329,16.01481
39655,12.244682
8341,7.460772
49187,7.186998
24409,24.414442
15140,8.191399
33632,5.320008
48365,10.997827
28996,10.11172
67481,28.12155
52440,13.271433
35154,6.710662
7450,7.637537
38644,81.5689
3388,53.588852
16091,7.9162235
23190,5.132839
42105,9.843145
54507,6.8914437
51980,10.316367
14162,7.156407
32959,8.60891
35360,11.313919
36057,15.364517
41697,12.174953
5047,7.603205
2515,5.64783
64990,7.6856346
36756,9.887234
43512,8.697337
22873,7.9049835
19849,6.9272213
21599,12.816313
53534,4.2352357
4037,9.109398
45221,7.2322483
15571,17.704859
49786,11.147976
26138,6.5916204
921,16.59743
23135,14.916866
18266,9.934256
49757,18.51574
22978,6.471688
28902,6.5026217
27415,4.7908125
4404,7.999347
54564,79.542465
30322,6.335852
9515,5.5782
31077,11.540016
28370,13.09002
21415,13.215748
29120,10.582471
8395,7.6880393
53309,11.2845545
20912,6.21751
41286,10.86957
34930,14.216608
56736,5.2028165
1401,20.89794
2709,16.691786
2854,16.67161
26876,7.8098984
49543,7.1207237
27756,8.258235
4938,5.8336086
1817,9.260582
32310,11.525733
36894,5.2653637
4866,10.292157
22818,9.439153
54274,7.864276
58977,17.791056
32393,12.387292
63816,4.9910326
41612,12.627373
28307,13.1210375
36373,15.459919
55553,15.229996
2475,8.0921955
27566,4.2488995
62452,6.292839
20261,26.643332
25744,8.696485
37924,18.501396
2639,6.282456
59093,10.374704
60397,8.233055
51627,15.454711
40389,11.433807
16478,7.1980586
38605,61.495216
3281,16.121788
55980,4.810001
47135,8.968802
44686,13.257769
15996,15.317096
56856,8.503258
58793,162.41899
52733,25.889782
64166,103.601295
9421,6.1163626
49121,16.260723
41644,7.5822577
44633,6.960124
3288,8.329075
55351,17.113482
61627,63.275627
33575,37.685856
16925,7.8282766
37806,11.313787
35935,10.322557
56697,13.265034
12745,9.442251
28017,16.25992
35596,6.5871887
46000,9.780792
1775,11.1894
37252,7.851128
51321,10.964221
41087,16.53415
36246,8.682807
19805,10.560418
7038,27.800812
26858,12.497563
67863,10.527103
3135,16.691786
58925,29.307884
36609,9.839817
16825,4.2488995
6261,9.075387
28609,8.973422
19638,10.444511
27463,4.2488995
66313,28.416895
5768,8.102758
46589,8.682807
60771,9.615275
44874,16.970793
15592,18.11534
44124,7.9083004
59802,10.201446
36232,27.814173
53070,22.69322
62757,11.716845
15934,11.780339
31252,5.4751825
11685,4.9247713
49476,6.8318114
14851,14.929451
15277,5.955542
40725,6.910326
44746,8.751164
63439,15.7484455
130,103.00418
8632,121.29543
34843,17.113482
5902,9.3216505
61888,12.767478
65774,267.64914
55393,28.053843
8841,7.722935
16658,10.185598
33121,22.531208
31225,7.882521
51976,6.7624683
560,6.578065
64399,134.00137
63032,12.185353
49596,10.775287
3907,11.739686
28036,11.273155
37189,7.851128
42649,7.826343
52418,7.1232247
3454,14.611
40901,145.90218
25006,12.927433
17518,8.779493
9773,65.30193
29620,9.520885
35147,10.750755
21149,11.888294
58311,9.003631
4144,16.717634
8783,7.997618
46011,10.608633
39302,9.278663
5044,10.506724
26782,7.760037
40747,6.4758673
36242,24.303911
5654,11.306393
67855,10.527103
50322,4.4127445
36663,16.90845
26712,16.451378
46572,8.120401
24440,6.5255976
53506,18.21351
60253,9.332413
66879,74.023796
65937,6.8054185
49352,14.252271
21546,22.624968
54144,6.793153
11661,7.207546
56795,16.69797
30316,12.442975
24453,10.298113
33835,10.542451
12048,8.19725
58252,12.000408
64020,29.166506
9904,6.655349
27339,4.595383
66563,298.86365
19415,13.529435
11151,7.207546
17431,12.154029
29436,12.299267
55852,9.149184
50140,5.422788
42257,20.315012
37991,12.576353
46344,5.5903087
32444,9.754465
32820,10.037738
6966,8.482889
53733,21.737352
54752,10.3402405
16617,6.236308
65926,9.181589
48407,6.8914437
2558,19.560593
42859,31.936325
3248,32.270355
14983,7.0864644
59348,9.903871
15219,14.768194
13023,9.00037
54703,8.73091
33440,114.76086
61097,7.5721097
39124,6.270094
5710,8.153648
43136,52.16493
31017,11.46829
17813,8.347052
47094,14.64362
54516,6.6215696
21934,10.498332
8954,7.2908235
33788,6.147542
23060,10.39488
35623,4.8797235
39062,6.380557
27325,7.2423406
64039,55.333317
20785,6.1624937
2915,8.276541
50201,4.6394463
63303,11.716845
55877,12.304137
18495,10.416803
56200,15.593741
1118,6.542782
33520,7.63052
26054,18.10511
56845,11.358573
49551,4.9871964
1137,6.4850755
26264,36.687782
65478,6.872798
44293,11.492358
40843,3.9313233
51859,20.380638
4837,25.121334
60173,10.092458
39427,6.793153
4765,22.98206
6567,1.6495
50716,7.456045
51995,1.3267219
42873,37.16089
44086,10.307187
60195,14.582309
64692,9.441977
18325,5.151245
16210,6.5291386
16117,7.6087337
8812,9.726348
66930,88.067535
56120,5.1048884
47864,10.018117
28043,9.7308445
48227,45.529823
1464,22.45822
59170,16.150948
6582,15.747698
14461,9.969544
1235,16.08097
32718,15.788669
17109,12.105353
8126,18.439182
14912,26.116907
12768,10.041423
24000,19.9482
7269,8.399516
50784,27.485992
12908,7.3752856
3292,8.429981
33114,16.723494
16747,4.029737
32066,16.495476
46897,27.142069
38998,9.290928
42627,5.2789693
10824,3.39619
41240,9.644931
21940,14.519999
2078,8.727497
46330,10.41993
31869,19.801577
62437,6.1447678
46078,12.266956
35802,33.089005
62577,4.243371
65421,9.308862
10411,13.860749
53812,13.895359
6498,12.578799
10731,8.19725
931,16.513504
40151,7.5967298
14889,17.35594
54996,14.727413
40882,76.778725
67431,17.353231
24211,11.446759
9750,6.461847
68045,8.304934
6831,8.568312
2350,7.708609
45679,5.4908686
41983,23.58477
54131,5.4331617
18993,11.200117
56450,143.0406
57168,12.2123375
57330,17.31594
47507,5.276487
5623,16.848167
58844,11.63756
46878,21.72012
65028,9.595213
7019,23.171297
2546,5.6980524
61330,7.851128
67611,8.304934
65533,12.341808
35774,15.553391
63361,12.7426195
36267,5.890094
32354,15.8387785
67932,8.5068655
47650,6.8054185
25098,11.892227
62184,81.80508
25086,8.221918
52027,15.436396
14738,8.313557
4761,19.953997
22040,12.652944
10036,4.147462
53330,19.978342
33287,6.1147676
33745,9.746513
28470,9.882865
52529,21.246063
32626,10.28741
2235,4.8935256
20775,15.229716
22891,8.740784
4056,7.991289
16755,4.4886475
32186,8.300375
47740,4.6826186
17499,7.944363
23326,23.952726
63951,12.104364
17330,5.595495
1675,32.660667
33968,13.174699
29579,8.5203085
62989,12.185353
25944,4.732089
50571,9.595213
28933,3.9452386
60671,9.190795
44537,19.075424
7965,13.097611
1169,5.7354817
33824,16.631433
10107,19.990593
14759,17.438108
67045,137.10988
26010,18.207817
22054,8.898253
24790,4.5481977
55973,8.766259
67968,8.850427
33960,8.995659
28691,5.8565793
21236,14.216213
52183,12.215621
53182,5.181933
34768,5.147476
27363,4.2488995
47971,8.490982
10685,8.19725
26034,4.3308783
4142,9.927509
59352,10.037299
48350,10.61356
42671,7.145324
63628,6.8610353
43033,11.224874
45283,15.547373
23172,5.6913967
68004,23.364809
10221,7.9049835
23022,18.673193
59324,11.098897
25844,8.052515
4560,8.332476
16881,7.8282766
46207,9.242356
28291,13.1210375
14909,8.278269
11275,8.424725
13553,6.5553007
15436,5.2653637
6691,23.445135
65846,120.44534
26312,17.960972
10052,9.620916
12853,17.954124
67635,8.954204
28128,8.782063
57515,12.976553
50946,11.841313
50549,16.937494
50456,9.934254
34370,6.8054185
13114,10.041423
64337,3.7697597
61377,11.97149
48652,8.698049
36821,10.959824
34088,3.7749732
25995,17.852207
1319,9.338085
36831,14.409337
51218,13.439071
4193,11.221956
48295,22.960936
47883,57.623417
58008,32.222298
27564,7.8282766
11082,14.704527
7706,15.964981
52759,17.577032
3433,14.572234
6585,15.176933
56782,25.057467
44937,12.125313
37998,4.5278373
64315,13.307275
10661,7.9049835
39398,8.550422
44777,7.4325666
3222,17.445808
36685,10.477107
61552,14.211024
54847,8.73091
34,11.365151
17098,11.877725
18092,7.650467
52663,15.485033
56608,11.7336855
6651,18.664165
9710,12.999376
15253,19.299515
48810,8.023689
19647,10.444511
24965,27.274662
5656,15.353461
9337,118.12711
65969,6.793153
21034,11.143799
565,7.7803493
39936,13.637937
43917,8.239773
1513,8.482889
9074,11.615573
40168,7.5967298
30882,13.529435
62714,19.206825
65280,11.492602
31229,12.949111
47397,12.431632
9477,24.405125
26852,10.812308
17687,17.185188
59701,11.047299
42127,8.578013
21364,10.891153
41577,8.588184
31226,12.949111
58136,10.356031
36915,7.5481386
44309,10.484892
8944,15.774343
67503,14.311623
21298,5.735421
52256,6.6590676
10346,15.151062
21446,5.361088
46846,13.995648
6420,11.1892395
26207,9.168916
64671,16.940195
21269,10.535234
20593,16.352364
29850,11.0065565
53836,10.354324
41424,24.51041
36733,15.423987
54736,10.3402405
51999,12.403043
51280,12.897416
54374,11.107396
1157,10.665146
33279,8.127975
38398,15.74292
39318,11.439303
156,8.43857
58618,6.119785
61939,9.9484415
40027,9.48958
14203,19.35415
24477,10.708965
66120,10.617155
56957,5.218509
29324,18.131565
51376,5.7453995
66404,38.54074
35448,10.235626
39088,6.8850636
52615,61.33109
59822,7.1154504
14950,12.611076
61207,4.959058
15687,3.5214348
29908,21.436298
18121,7.3388734
39632,32.514797
59989,9.9286785
21865,4.637748
19306,11.493353
45818,6.5846395
52584,6.5713816
5235,63.605667
22885,11.143799
12162,21.932053
56074,11.784102
60877,-0.31840843
43347,12.203524
11316,3.39619
14053,11.705489
27668,16.575203
47979,35.80281
19404,13.317742
13492,10.686008
63998,5.895043
15596,18.11668
44130,10.470627
20729,13.993062
3845,7.052019
50437,9.294488
52625,8.147164
18356,5.1401815
32114,7.141682
61590,10.592698
56724,21.88358
21500,14.645872
49856,4.9830832
12992,9.316133
61885,12.964849
29358,17.742079
2554,15.581988
55509,106.505295
49308,87.53041
47205,4.91879
37249,7.373807
30197,14.19284
13725,4.928147
21233,6.471688
37506,37.960464
41732,92.322624
13549,6.5553007
60227,9.2153635
19639,14.862471
60667,141.76118
41982,8.936821
64745,35.008976
36573,10.411913
18862,10.101422
22878,19.222273
31846,5.4051123
42222,3.7407935
22033,7.128953
41670,12.635375
28973,10.375183
40772,5.9970355
61958,4.6195145
56437,8.911411
15912,11.573853
43568,0.32896602
36618,9.767939
24201,9.520885
46334,6.0720696
43766,8.674879
23797,10.3709345
30027,10.843249
42691,7.6081476
675,19.490252
51723,35.34787
30812,10.663903
5488,72.10236
6201,6.56309
48067,11.432861
62761,14.334833
58107,23.843136
22868,10.980247
34132,3.6611483
36677,38.56434
46885,8.476587
61046,8.155973
21280,13.612331
13195,16.114117
23311,5.743848
2599,8.315194
21196,14.568535
23728,10.230905
32803,12.4181385
68364,9.652287
32981,8.358711
22126,8.4248905
38758,8.988204
26891,15.441369
38105,78.438866
44768,16.403389
2693,15.003717
17319,10.84605
47184,23.688318
22405,9.868205
64293,14.280907
59984,11.852505
15930,11.271049
62512,11.168239
38727,43.637592
49256,7.666942
12652,8.445435
17410,9.462408
11284,7.5763197
4924,8.721471
66086,14.252271
24405,9.649459
20650,4.519377
51216,32.022938
18018,8.20639
18556,6.0547724
13099,10.745662
16504,20.896282
10827,3.494849
57966,17.063553
3161,23.697556
46096,10.348052
49720,7.317761
14310,15.429173
48965,70.91851
29311,8.622601
11009,13.920529
9380,34.41934
57415,10.477107
47686,8.321037
35056,8.10681
1670,115.95031
33868,17.244152
7157,11.212263
21540,8.217578
44080,6.0511947
13890,18.852043
14710,17.753796
65240,12.159499
30979,11.46829
63420,19.18527
6566,18.559042
24554,6.280984
6246,7.939234
59982,17.352488
